ID,Descripción,Fecha de Verificacion,Próxima Verificacion,Calendario de Verificacion,Estado,"Método de Verificacion calibracion",Error de equipo,,Resolucion,,N° de Serie,"ID de equipo con el que se verifica / Calibra  ",Usuario,Responsable,Ubicación,Formato,Verificacion de Etiquta (ID y Fecha),Status,Prove-Calibracion,Verifico,Fuera de Calibración,,% de Gages Calibrados,Numero de folio,,,Calibración Aceptada,Calibración Pendiente,En Proceso de Calibración,,Buscar,44384.34421,>=,44377.34421,44364.34421,>=44364.3442065972,44384.34421,>=44377.3442065972
INT160,Juego Pin gage,44046,44776,44756,Activo,INTERNO,".0002""",".0002""",".011""",".060""",65042160,INT306,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Calibración Aceptada,,FLOME,0,1,730,,,40843,41573,R&R Pendiente,R&R Actualizado,,44039,,,,,,,
INT159,Control de Temperatura,44081,44446,44426,Activo,EXTERNO,5 °C,5 °C,NA,NA,,CERTIFICADO,Personal de Procesos,Francisco Martínez,Nissei 2 TRW-5873-000,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41936,42301,R&R Pendiente,R&R Actualizado,,44074,,,,,,,
INT158,Control de Temperatura,43717,44082,44062,Baja,EXTERNO,5 °C,5 °C,NA,NA,,CERTIFICADO,Procesos / Producción,Francisco Martínez,,N/A,,Baja,,,0,1,365,,,41926,42291,R&R Pendiente,R&R Actualizado,,43710,,,,,,,
INT157,Control de Temperatura,44081,44446,44426,Activo,EXTERNO,5 °C,5 °C,NA,NA,,CERTIFICADO,Personal de Procesos,Francisco Martínez,Nissei 3 TRW-5874-000,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41913,42278,R&R Pendiente,R&R Actualizado,,44074,,,,,,,
INT155,Hipot Tester Guardian 1030S,44370,44735,44715,Activo,EXTERNO,GO,NO GO,NA,NA,G1030S000169,CERTIFICADO,Producción / Automatización,Francisco Rodríguez,Automatizacíon,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41842,42207,R&R Pendiente,R&R Actualizado,,44363,,,,,,,
INT154,Hypot Ultra III$ AC Hipot,43844,44209,44189,Baja,EXTERNO,GO,NO GO,NA,NA,9380209,CERTIFICADO,Producción / Automatización,Francisco Rodríguez,,N/A,,Baja,,,0,1,365,,,41888,42253,R&R Pendiente,R&R Actualizado,,43837,,,,,,,
INT153,Cabeza Mecrometrica ,44295,44660,44640,Activo,EXTERNO,".0002""",".0002""",0,"2""",164-162,CERTIFICADO,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41864,42229,R&R Pendiente,R&R Actualizado,,44288,,,,,,,
INT152,Cámara de visión,44111,44476,44456,Activo,INTERNO,GO,NO GO,NA,NA,,Dummis,Producción / Automatización,Francisco Rodríguez,Linea EES-5107 ,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41864,42229,R&R Pendiente,R&R Actualizado,,44104,,,,,,,
INT149,Mesa de Granito,44147,44877,44857,Activo,EXTERNO,N/A,N/A,"24""","36""",,CERTIFICADO,Santos Mata,Santos Mata,Corte por hilo,N/A,OK,Calibración Aceptada,,FLOME,0,1,730,,,41758,42488,R&R Pendiente,R&R Actualizado,,44140,,,,,,,
INT148,Mesa de Granito,43972,44702,44682,Activo,EXTERNO,N/A,N/A,"24""","36""",CD4562,CERTIFICADO,Antonio Valdez,Antonio Valdez,Taller CNC,N/A,OK,Calibración Aceptada,,FLOME,0,1,730,,,41864,42594,R&R Pendiente,R&R Actualizado,,43965,,,,,,,
INT147,Mesa de Granito,44147,44877,44857,Activo,EXTERNO,N/A,N/A,30,60,860182,CERTIFICADO,Santos Mata,Santos Mata,Cuarto EDM's ,N/A,OK,Calibración Aceptada,,FLOME,0,1,730,,,41688,42418,R&R Pendiente,R&R Actualizado,,44140,,,,,,,
INT146,Mesa de Granito,44147,44877,44857,Activo,EXTERNO,N/A,N/A,N/A,N/A,,CERTIFICADO,Santos Mata,Santos Mata,Cuarto EDM's ,N/A,OK,Calibración Aceptada,,FLOME,0,1,730,,,41677,42407,R&R Pendiente,R&R Actualizado,,44140,,,,,,,
INT145,Indicador de carátula,44125,44490,44470,Activo,INTERNO,".0001""",".0001""",0,"1""",MKY368,INT062/INT143,Santos Mata,Santos Mata,Taller Estampados,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41666,42031,R&R Pendiente,R&R Actualizado,,44118,,,,,,,
INT144,Block Patrón,43616,43981,43961,Reparacion,EXTERNO,NA,NA,".0500""","4.000""",,CERTIFICADO,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,,Reparacion,,,0,1,365,,,41661,42026,R&R Pendiente,R&R Actualizado,,43609,,,,,,,
INT143,Block Patrón,44306,44671,44651,Activo,EXTERNO,NA,NA,".0500""","4.000""",836,CERTIFICADO,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41661,42026,R&R Pendiente,R&R Actualizado,,44299,,,,,,,
INT142,Bascula Braunker,44106,44836,44816,Activo,INTERNO,1g,1g,0kg,10kg,14749,INT088,Hector Zambrano,Hector Zambrano,Estampados Bruderer 22-1,N/A,,Calibración Aceptada,,,0,1,730,,,41656,42386,R&R Pendiente,R&R Actualizado,,44099,,,,,,,
INT141,Bascula Ohaus,43377,43742,43722,Baja,INTERNO,1g,1g,0g,400g,,INT088,Personal de Producción,Francisco Martínez,ETHICON,N/A,,Baja,,,0,1,365,,,41656,42021,R&R Pendiente,R&R Actualizado,,43370,,,,,,,
INT140,Hypot III AC$ MODEL 3605,42571,42936,42916,Baja,EXTERNO,GO,NO GO,N/A,N/A,,FLUKE y  HP y  EXTECH,MOLDEO,,,N/A,,Baja,,,1,1,365,365,,,41656,42021,R&R Pendiente,365,,42929,,,,,,
INT138,Juego de pin gage,44111,44476,44456,Activo,INTERNO,".0003""",".0003""",".626""",".750""",05051942,INT062,Santos Mata,Santos Mata,Taller Estampados,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41614,41979,R&R Pendiente,R&R Actualizado,,44104,,,,,,,
INT137,Juego de pin gage,44111,44476,44456,Activo,INTERNO,".0003""",".0003""",".501""",".625""",05051942,INT062,Santos Mata,Santos Mata,Taller Estampados,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41554,41919,R&R Pendiente,R&R Actualizado,,44104,,,,,,,
INT136,Juego de pin gage,44111,44476,44456,Activo,INTERNO,".0002""",".0002""",".251""",".500""",05051942,INT062,Santos Mata,Santos Mata,Taller Estampados,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41554,41919,R&R Pendiente,R&R Actualizado,,44104,,,,,,,
INT135,Juego de pin gage,44111,44476,44456,Activo,INTERNO,".0002""",".0002""",".061""",".250""",05051942,INT062,Santos Mata,Santos Mata,Taller Estampados,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41554,41919,R&R Pendiente,R&R Actualizado,,44104,,,,,,,
INT133,Indicador ,41739,42104,42084,Baja,INTERNO,".001""",".001""",0,"1""",,INT062,supervisores ,,ESTAMPADO,N/A,,Baja,,,1,365,365,,,41456,41821,R&R Pendiente,#VALUE!,,41732,,,,,,,
INT132,Calibrador digital,44299,44664,44644,Activo,INTERNO,".0005""",".0005""",0,"12""",1053650,INT062,Personal Calidad,Aracely Lemus, Calidad Incoming,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41501,41866,R&R Pendiente,R&R Actualizado,,44292,,,,,,,
INT131,Calibrador digital,43934,44299,44279,Baja,INTERNO,".0005""",".0005""",0,"6""",11096020,INT062,Santos Mata,Santos Mata,Taller Estampados,N/A,,Baja,,,0,1,365,,,41653,42018,R&R Pendiente,R&R Actualizado,,43927,,,,,,,
INT129,Pressure Gage,43956,44321,44301,Baja,EXTERNO,NA,NA,0,5000psi,N/A,CERTIFICADO,Producción,Marcelo Cortes,Yuh dak 3,N/A,,Baja,,FLOME,0,1,365,365,,40719,41084,R&R Pendiente,R&R Actualizado,,43949,,,,,,,
INT128,Pressure Gage,44337,44702,44682,Activo,EXTERNO,NA,NA,0,5000psi,N/A,CERTIFICADO,Personal de Procesos,Marcelo Cortes,Yuh dak 2 ,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,40719,41084,R&R Pendiente,R&R Actualizado,,44330,,,,,,,
INT127,Pressure Gage,44337,44702,44682,Activo,EXTERNO,NA,NA,0,5000psi,N/A,CERTIFICADO,Personal de Procesos,Marcelo Cortes,Yuh dak 2 ,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41499,41864,R&R Pendiente,R&R Actualizado,,44330,,,,,,,
INT126,Pressure Gage,44337,44702,44682,Activo,EXTERNO,NA,NA,0,5000psi,N/A,CERTIFICADO,Personal de Procesos,Marcelo Cortes,Yuh dak 2 ,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,40843,41208,R&R Pendiente,R&R Actualizado,,44330,,,,,,,
INT125,Control de Temperatura,44081,44446,44426,Activo,EXTERNO,5 ºC,5 ºC,n/a,n/a,N/A,CERTIFICADO,Personal de Procesos,Francisco Martínez,Nissie #1,N/A,,Calibración Aceptada,,,0,1,365,365,,,14 de agosto del 2013,14 de agosto del 2014,R&R Actualizado,365,,4 de septiembre del 2019,,,,,,
INT124,Control de Temperatura,44081,44446,44426,Activo,EXTERNO,5 ºC,5 ºC,n/a,n/a,N/A,CERTIFICADO,Personal de Procesos,Francisco Martínez,Chende ,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41475,41840,R&R Pendiente,R&R Actualizado,,44074,,,,,,,
INT123,Control de Temperatura,44081,44446,44426,Activo,EXTERNO,5 ºC,5 ºC,n/a,n/a,N/A,CERTIFICADO,Personal de Procesos,Francisco Martínez,Huarong,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,,15 de mayo del 2013,15 de mayo del 2014,R&R Actualizado,365,,4 de septiembre del 2019,,,,,,
INT122,Control de Temperatura,44081,44446,44426,Activo,EXTERNO,5 ºC,5 ºC,n/a,n/a,N/A,CERTIFICADO,Personal de Procesos,Francisco Martínez,Yuh Dak 2,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41403,41768,R&R Pendiente,R&R Actualizado,,44074,,,,,,,
INT121,Pressure Gage,44337,44702,44682,Baja,EXTERNO,n/a,n/a,0,3500psi,N/A,CERTIFICADO,Producción,Marcelo Cortes,Yuh dak 1,N/A,,Baja,,FLOME,0,1,365,,,41383,41748,R&R Pendiente,R&R Actualizado,,44330,,,,,,,
INT119,Control de Temperatura,44081,44446,44426,Activo,EXTERNO,5 ºC,5 ºC,n/a,n/a,N/A,CERTIFICADO,Personal de Procesos,Francisco Martínez,Yuh dak 1,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41320,41685,R&R Pendiente,R&R Actualizado,,44074,,,,,,,
INT118,Control de Temperatura,44081,44446,44426,Activo,EXTERNO,5 ºC,5 ºC,n/a,n/a,N/A,CERTIFICADO,Personal de Procesos,Francisco Martínez,TRW-5875-000 YUH DAK 3,N/A,OK,Calibración Aceptada,,,0,1,365,,,41226,41591,R&R Pendiente,R&R Actualizado,,44074,,,,,,,
INT117,Pressure Gage,44337,44702,44682,Baja,EXTERNO,50psi,50psi,0,3500psi,CC3756,CERTIFICADO,Producción,Marcelo Cortes,Yuh dak 1,N/A,,Baja,,FLOME,0,1,365,,,41226,41591,R&R Pendiente,R&R Actualizado,,44330,,,,,,,
INT116,Calibrador digitial,44289,44654,44634,Activo,INTERNO,".0005""",".0005""","0""","6""",9040906,INT062,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41226,41591,R&R Pendiente,R&R Actualizado,,44282,,,,,,,
INT114,Báscula OHAUS,43355,43720,43700,Baja,INTERNO,.01gr,.01gr,.01gr,100gr,,INT088,Eduardo Márquez,Eduardo Márquez,Eduardo Márquez,N/A,,Baja,,,0,1,365,,,41092,41457,R&R Pendiente,R&R Actualizado,,43348,,,,,,,
INT113,Báscula Electrica,44370,44735,44715,Activo,EXTERNO,1kg,1kg,.20kg,2000kg,1405171003,CERTIFICADO,Karla Ramos,Karla Ramos,Moldeo,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,,26 de agosto del 2012,26 de agosto del 2013,R&R Actualizado,365,,5 de febrero del 2020,,,,,,
INT112,Hypot ULTRA III,44211,44576,44556,Activo,EXTERNO,na,na,na,na,9380686,CERTIFICADO,Producción / Automatización,Francisco Rodríguez,VAL-6652-000 ,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41066,41431,R&R Pendiente,R&R Actualizado,,44204,,,,,,,
INT111,Hypot ULTRA III,44211,44576,44556,Activo,EXTERNO,na,na,na,na,9380685,CERTIFICADO,Producción / Automatización,Francisco Rodríguez,Rotary COT-7614-000,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41066,41431,R&R Pendiente,R&R Actualizado,,44204,,,,,,,
INT109,Micrometro Digital,44264,44629,44609,Activo,INTERNO,0.0005,0.0005,0,"1""",85268244,INT062,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41061,41426,R&R Pendiente,R&R Actualizado,,44257,,,,,,,
INT107,Hypot ULTRAIII$ AC Hipot,44337,44702,44682,Activo,EXTERNO,na,na,0,127,9380719,CERTIFICADO,Producción / Automatización,Francisco Rodríguez,Linea COT-8585-000,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41044,41409,R&R Pendiente,R&R Actualizado,,44330,,,,,,,
INT104,Micrómetro de puntas  ,18 de julio del 2018,18 de julio del 2019,28 de junio del 2019,Reparacion,INTERNO,0,0.0001,"0""","1""",,INT062,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,,Reparacion,,,1,1,365,180,,,11 de febrero del 2015,10 de agosto del 2015,R&R Actualizado,365,,11 de julio del 2019,,,,,,
INT101,Micrómetro de puntas  ,44211,44576,44556,Activo,INTERNO,0.0005,0.0005,"0""","1""",66770422,INT062,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,0,,,40963,40963,R&R Pendiente,365,,44569,,,,,,
INT097,Calibrador digital,43587,43952,43932,Baja,INTERNO,0.0005,0.0005,0,"6""",,INT062,Mario González,Mario González,Automatización ,N/A,,Baja,,Ya no se encontro,0,1,365,,,40851,41216,R&R Pendiente,R&R Actualizado,,43580,,,,,,,
INT095,"Calibrador digital 0 A 6""",43944,44309,44289,Reparacion,INTERNO,0.0005,0.0005,0,"6""",11092717,INT062,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Reparacion,,FLOME,0,1,365,,,40862,41227,R&R Pendiente,R&R Actualizado,,43937,,,,,,,
INT093,"Micrómetro 0 A 1""",44301,44666,44646,Activo,INTERNO,0.0001,0.0001,0,"1""",5051942,INT062,Pedro Esparza,Pedro Esparza,Set-up estampados,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,40862,41227,R&R Pendiente,R&R Actualizado,,44294,,,,,,,
INT092,"Micrómetro 0 A 1""",44301,44666,44646,Activo,INTERNO,".0005""",".0005""",0,"1""",5051957,INT062,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,40862,41227,R&R Pendiente,R&R Actualizado,,44294,,,,,,,
INT091,Calibrador de alturas,44056,44421,44401,Activo,EXTERNO,".0005""",".0005""",0,24¨,3001358,INT062,Santos Mata,Santos Mata,Taller Estampados,N/A,OK,Calibración Aceptada,en/PR,FLOME,0,1,365,365,,40862,41227,R&R Pendiente,R&R Actualizado,,44049,,,,,,,
INT090,Durómetro,44341,44706,44686,Activo,EXTERNO,1.0 HRC/B/0.5HRN/T,1.0 HRC/B/0.5HRN/T,0,100HRC/B,10602,CERTIFICADO,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,40862,41227,R&R Pendiente,R&R Actualizado,,44334,,,,,,,
INT089,Calibrador digital,43762,44127,44107,Baja,INTERNO,.0005¨,.0005¨,0¨,6,5595099,INT062,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,,Baja,,,0,1,365,365,,40851,41216,R&R Pendiente,R&R Actualizado,,43755,,,,,,,
INT088,Marco de pesas,44295,44660,44640,Activo,EXTERNO,MULTIRESOLUSION,MULTIRESOLUSION,1G,1K,N/A,CERTIFICADO,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,40850,41215,R&R Pendiente,R&R Actualizado,,44288,,,,,,,
INT087,Analizador de humedad,44081,44446,44426,Activo,EXTERNO,NA,NA,0,200G,3886,CERTIFICADO,Personal de Procesos,Francisco Martínez,Laboratorio Metrología,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,40850,41215,R&R Pendiente,R&R Actualizado,,44074,,,,,,,
INT086,Indicador,44354,44719,44699,Activo,INTERNO,".0005""",".0005""","0""",".5""",1936,INT062,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,40848,41213,R&R Pendiente,R&R Actualizado,,44347,,,,,,,
INT085,Indicador de altura dig.,44359,44724,44704,Activo,INTERNO,".0005""",".0005""",0,".0001""",10717,INT062,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,Indicador de altura dig.,#VALUE!,#VALUE!,R&R Actualizado,,44352,,,,,,,
INT084,Medidor de profundidad,43594,43959,43939,Baja,EXTERNO,0.0001,0.0001,0,6¨,,CERTIFICADO,Oscar Galindo,Oscar Galindo,Taller Moldes,N/A,,Baja,,Extraviado,0,1,365,365,,40842,41207,R&R Pendiente,R&R Actualizado,,43587,,,,,,,
INT083,Indicador,43700,44430,44410,Baja,EXTERNO,.0005¨,.0005¨,0¨,.25¨,24-306-3,CERTIFICADO,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,,Baja,,,0,1,730,365,,Indicador,#VALUE!,#VALUE!,R&R Actualizado,,43693,,,,,,,
INT082,BASCULA SUPER II,44063,44428,44408,Activo,INTERNO,10g,10g,1g,50Kgs,3906146,INT088,Personal de Producción,Francisco Martínez,Linea EES-5107 ,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,BASCULA SUPER II,#VALUE!,#VALUE!,R&R Actualizado,,44056,,,,,,,
INT081,BASCULA SUPER II,44063,44428,44408,Activo,INTERNO,10g,10g,1g,50Kgs,3906159,INT088,Personal de Producción,Francisco Martínez,Linea BOS-6734-000 ,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,,31 de octubre del 2011,30 de octubre del 2012,R&R Actualizado,365,,5 de septiembre del 2019,,,,,,
INT079,BASCULA TOR-REY,44204,44569,44549,Activo,EXTERNO,N/A,N/A,0,5kg,F01-00446,INT088,Personal de Producción,Francisco Martínez,Engel 2,N/A,,Calibración Aceptada,,,0,1,365,365,,,,,,,,,,,,,,
INT078,BASCULA BRAUNKER,44204,44934,44914,Activo,INTERNO,1grs,1grs,1grs,10Kgs,CG4024,INT088,Francisco Martínez,Francisco Martínez,Produccion de Moldeo,N/A,,Calibración Aceptada,,,0,1,730,365,,,730,R&R Pendiente,R&R Actualizado,,44197,,,,,,,
INT076,"Micrómetro 0""-1""",43956,44321,44301,Baja,EXTERNO,".0001""",".0001""","0""","1""",37513,CERTIFICADO,Guillermo Alcantar ,Guillermo Alcantar ,Taller Moldes,N/A,,Baja,,,0,1,365,365,,,43956,44321,R&R Pendiente,365,,44314,,,,,,
INT073,Micrómetro análogo,44225,44590,44570,Activo,INTERNO,".0001""",".0001""","5""","6""",69379,INT062,Santos Mata,Santos Mata,Taller Estampados,N/A,,Calibración Aceptada,,,0,1,365,365,,,365,R&R Pendiente,R&R Actualizado,,44218,,,,,,,
INT072,Micrómetro análogo,44225,44590,44570,Activo,INTERNO,".0001""",".0001""","4""","5""",62292,INT062,Santos Mata,Santos Mata,Taller Estampados,N/A,,Calibración Aceptada,,,0,1,365,365,,Micrómetro análogo,#VALUE!,#VALUE!,R&R Actualizado,,44218,,,,,,,
INT071,Micrómetro análogo,44225,44590,44570,Activo,INTERNO,".0001""",".0001""","3""","4""",87271,INT062,Santos Mata,Santos Mata,Taller Estampados,N/A,,Calibración Aceptada,,,0,1,365,365,,40862,41227,R&R Pendiente,R&R Actualizado,,44218,,,,,,,
INT070,Micrómetro análogo,44226,44591,44571,Activo,INTERNO,".0001""",".0001""","2""","3""",76814,INT062,Santos Mata,Santos Mata,Taller Estampados,N/A,,Calibración Aceptada,,,0,1,365,365,,40862,41227,R&R Pendiente,R&R Actualizado,,44219,,,,,,,
INT069,Micrómetro análogo,44226,44591,44571,Activo,INTERNO,".0001""",".0001""","1""","2""",(103-136)0084689,INT062,Santos Mata,Santos Mata,Taller Estampados,N/A,,Calibración Aceptada,,,0,1,365,365,,40851,41216,R&R Pendiente,R&R Actualizado,,44219,,,,,,,
INT068,Micrómetro análogo,44226,44591,44571,Activo,INTERNO,".0001""",".0001""","0""","1""",0068366,INT062,Santos Mata,Santos Mata,Taller Estampados,N/A,,Calibración Aceptada,,,0,1,365,365,,40850,41215,R&R Pendiente,R&R Actualizado,,44219,,,,,,,
INT066, SMART SCOPE,44103,44468,44448,Activo,EXTERNO,0.0001,0.0001,0,200,SVL2003186,CERTIFICADO,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,40848,41213,R&R Pendiente,R&R Actualizado,,44096,,,,,,,
INT063,Calibrador Dig.,44092,44457,44437,Activo,INTERNO,.0005¨,.0005¨,0,6¨,09004652,INT062,Producción / Automatización,Francisco Rodríguez,Automatización ,N/A,,Calibración Aceptada,,,0,1,365,365,,Calibrador Dig.,#VALUE!,#VALUE!,R&R Actualizado,,44085,,,,,,,
INT062,BLOQUES PATRON,44291,44656,44636,Activo,EXTERNO,.0005¨,.0005¨,0.0625,"2""",9300,CERTIFICADO,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,BLOQUES PATRON,#VALUE!,#VALUE!,R&R Actualizado,,44284,,,,,,,
INT058,Indicador,44230,44595,44575,Activo,INTERNO,".0001""",".0001""","0""",".0001""",LSP554,INT062,Santos Mata,Santos Mata,Cuarto EDM's ,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,Indicador,#VALUE!,#VALUE!,R&R Actualizado,,44223,,,,,,,
INT053,Calibrador digital,44212,44576,44556,Activo,INTERNO,".0005""",".0005""","0""","8""",50019720,INT062,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Calibración Aceptada,,FLOME,0,1,364,365,,Calibrador digital,#VALUE!,#VALUE!,R&R Actualizado,,44205,,,,,,,
INT052,CALIBRADOR,44305,44670,44650,Activo,INTERNO,".0005""",".0005""","0""","6""",6225042,INT062,Diego Molina,Diego Molina,Taller Ingeniería,N/A,,Calibración Aceptada,,,0,1,365,365,,CALIBRADOR,#VALUE!,#VALUE!,R&R Actualizado,,44298,,,,,,,
INT047,COMPARADOR OPTICO,44266,44632,44612,Activo,EXTERNO,NA,NA,n,,60077,CERTIFICADO,Santos Mata,Santos Mata,Taller Estampados,N/A,OK,Calibración Aceptada,,FLOME,0,1,366,365,,COMPARADOR OPTICO,#VALUE!,#VALUE!,R&R Actualizado,,44259,,,,,,,
INT045,Comparador Optico,43717,44083,44063,Baja,EXTERNO,".0002""",".0002""","4""","8""",270034915,CERTIFICADO,Arturo Alvárez,Arturo Alvárez,Cold Forging,N/A,,Baja,,,0,1,366,365,,Comparador Optico,#VALUE!,#VALUE!,R&R Actualizado,,43710,,,,,,,
INT044,Calibrador,44375,44740,44720,Activo,INTERNO,".0005""",".0005""","0""","6""",7016404,INT062,Abiu Esparza,Abiu Esparza,Taller Ingeniería,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,Calibrador,#VALUE!,#VALUE!,R&R Actualizado,,44368,,,,,,,
INT043,Micrómetro ,44375,44740,44720,Activo,INTERNO,".0005""",".0005""","0""","1""",67206510,INT062,Abiu Esparza,Abiu Esparza,Taller Ingeniería,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,Micrómetro ,#VALUE!,#VALUE!,R&R Actualizado,,44368,,,,,,,
INT042,Micrómetro ,44046,44411,44391,Activo,INTERNO,".0002""",".0002""","0""","1""",95033887,INT062,Alfredo Enriquez Lares,Alfredo Enriquez Lares,Taller Moldes,N/A,,Calibración Aceptada,,,0,1,365,365,,Micrómetro ,#VALUE!,#VALUE!,R&R Actualizado,,44039,,,,,,,
INT040,Calibrador,44046,44411,44391,Activo,INTERNO,".0005""",".0005""","0""","6""",110082474,INT062,Arturo Gónzalez,Arturo Gónzalez,Taller Moldes,N/A,,Calibración Aceptada,,,0,1,365,365,,Calibrador,#VALUE!,#VALUE!,R&R Actualizado,,44039,,,,,,,
INT039,Calibrador,43944,44309,44289,Baja,INTERNO,".0005""",".0005""","0""","8""",9006652,INT062,Guillermo Alcantar,Guillermo Alcantar,Taller Moldes,N/A,,Baja,,,0,1,365,365,,Calibrador,#VALUE!,#VALUE!,R&R Actualizado,,43937,,,,,,,
INT033,Micrómetro Digital,44165,44530,44510,Activo,INTERNO,".0005""",".0005""","0""","1""",45075929,INT062,Raul Cadena,Raul Cadena,Taller Hilo,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,Micrómetro Digital,#VALUE!,#VALUE!,R&R Actualizado,,44158,,,,,,,
INT032,Calibrador dig.,44224,44588,44568,Activo,INTERNO,".0005""",".0005""","0""","6""",7582761,INT062,Fernando Alferez ,Fernando Alferez ,Taller CNC,N/A,OK,Calibración Aceptada,,FLOME,0,1,364,365,,Calibrador dig.,#VALUE!,#VALUE!,R&R Actualizado,,44217,,,,,,,
INT031,Calibrador,44232,44597,44577,Activo,INTERNO,".0005""",".0005""","0""","8""",10103240,INT062,Jorge Albarran,Jorge Albarran,Taller  Moldes,N/A,,Calibración Aceptada,,,0,1,365,365,,Calibrador,#VALUE!,#VALUE!,R&R Actualizado,,44225,,,,,,,
INT030,Micrómetro ,44025,44390,44370,Baja,INTERNO,".0005""",".0005""","0""","1""",95042361,INT062,Guillermo Alcantar,Guillermo Alcantar,Taller  Moldes,N/A,,Baja,,,0,1,365,365,,Micrómetro ,#VALUE!,#VALUE!,R&R Actualizado,,44018,,,,,,,
INT029,Micrómetro análogo,44308,44673,44653,Activo,INTERNO,".0005""",".0005""","0""","1""",67156874,INT062,Santos Mata ,Santos Mata,Taller Estampados,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,Micrómetro análogo,#VALUE!,#VALUE!,R&R Actualizado,,44301,,,,,,,
INT028,Micrómetro ,44329,44694,44674,Activo,INTERNO,".0005""",".0005""",0,"1""",0500969,INT062,Santos Mata ,Santos Mata,Taller Estampados,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,Micrómetro ,#VALUE!,#VALUE!,R&R Actualizado,,44322,,,,,,,
INT027,Calibrador digital,44357,44722,44702,Activo,INTERNO,".0005""",".0005""",0,"6""",623297,INT062,Santos Mata ,Santos Mata,Taller Estampados,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,Calibrador digital,#VALUE!,#VALUE!,R&R Actualizado,,44350,,,,,,,
