ID,Descripción,Fecha de Verificacion,Próxima Verificacion,Calendario de Verificacion,Estado,Método de Verificacion calibracion,Error de equipo,,Resolucion,,N° de Serie,ID de equipo con el que se verifica / Calibra  ,Usuario,Responsable,Ubicación,Formato,Verificacion de Etiquta (ID y Fecha),Status,Prove-Calibracion,Verifico,Fuera de Calibración,,% de Gages Calibrados,Numero de folio,,,Calibración Aceptada,Calibración Pendiente,En Proceso de Calibración,,Buscar,44384.34421,>=,44377.34421,44364.34421,>=44364.3442065972,44384.34421,>=44377.3442065972
INT205,INDICADOR DIGITAL,08/05/2021,08/05/2022,18/04/2022,Activo,INTERNO,".0005""",".0005""",0,".500""",12192687,INT062,Personal de Producción,Francisco Martínez,Sensata 3404 altura,N/A,,Calibración Aceptada,,,0,1,365,,,40946,41311,R&R Pendiente,R&R Actualizado,,44317,,,,,,,
INT204,INDICADOR DIGITAL,11/05/2021,11/05/2022,21/04/2022,Activo,INTERNO,".0005""",".0005""",0,"2""",12054860,INT062,Santos Mata,Santos Mata,Taller Estampados,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41044,41409,R&R Pendiente,R&R Actualizado,,44320,,,,,,,
INT203,INDICADOR DIGITAL,24/04/2021,24/04/2022,04/04/2022,Activo,INTERNO,0.0001,0.0001,0,0.5,13016755,CERTIFICADO,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41044,41409,R&R Pendiente,R&R Actualizado,,44303,,,,,,,
INT202,"CALIBRADOR DE ALTURAS 18""",18/05/2021,18/05/2022,28/04/2022,Activo,EXTERNO,0.0001,0.0001,0,18,3006162,CERTIFICADO,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41012,41377,R&R Pendiente,R&R Actualizado,,44327,,,,,,,
INT201,"CALIBRADOR DIG. 0-6""",15/04/2021,15/04/2022,26/03/2022,Activo,INTERNO,0.0005,0.0005,0,"6""",12558960,INT062 y INT143,Pedro Esparza,Pedro Esparza,Set-up estampados,N/A,,Calibración Aceptada,,,0,1,365,,,41012,41377,R&R Pendiente,R&R Actualizado,,44294,,,,,,,
INT199,Báscula TORREY QC 5,10/01/2020,09/01/2021,20/12/2020,Baja,INTERNO,1 gr,1 gr,0,5 KG,D05-01258,INT088, ,KARLA RAMOS,Control de produccion,N/A,,Baja,,,0,1,365,,,41628,41993,R&R Pendiente,R&R Actualizado,,43833,,,,,,,
INT198,Hypot ULTRA III,12/11/2020,12/11/2021,23/10/2021,Activo,EXTERNO,NA,NA,NA,NA,9381144,CERTIFICADO,Producción / Automatización,Francisco Rodríguez,Linea SEM-2881/82,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,40963,41328,R&R Pendiente,R&R Actualizado,,44140,,,,,,,
INT197,Mesa de Granito,12/11/2020,12/11/2022,23/10/2022,Activo,EXTERNO,NA,NA,"18""","24""",4770,CERTIFICADO,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Calibración Aceptada,,FLOME,0,1,730,,,40949,41679,R&R Pendiente,R&R Actualizado,,44140,,,,,,,
INT196,Calibrador Digital,09/03/2021,09/03/2022,17/02/2022,Activo,INTERNO,0.0005,0.0005,0,"6""",12153299,INT066,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,0,,,4 de noviembre del 2011,4 de noviembre del 2011,R&R Actualizado,365,,8 de noviembre del 2019,,,,,,
INT195,Calibrador Digital,30/10/2020,30/10/2021,10/10/2021,Activo,INTERNO,0.0005,0.0005,0,"6""",12153318,INT066,Juan M Gónzalez,Juan M Gónzalez,Taller Estampados,N/A,,Calibración Aceptada,,,0,1,365,0,,,4 de noviembre del 2011,4 de noviembre del 2011,R&R Actualizado,365,,8 de noviembre del 2019,,,,,,
INT194,Micrómetro digital,05/11/2019,04/11/2020,15/10/2020,Baja,INTERNO,0.0005,0.0005,0,"1""",15176834,INT066,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,,Baja,,,0,1,365,,,40851,40851,R&R Pendiente,R&R Actualizado,,43773,,,,,,,
INT193,Micrometro  digital,30/10/2020,30/10/2021,10/10/2021,Activo,INTERNO,0.0005,0.0005,0,"1""",15176807,INT066,Antonio Valdez,Antonio Valdez,Taller CNC,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,40862,41227,R&R Pendiente,R&R Actualizado,,44127,,,,,,,
INT192,Micrómetro digital,30/11/2020,30/11/2021,10/11/2021,Activo,INTERNO,0.0005,0.0005,0,"1""",15176794,INT066,Arturo Alvárez,Arturo Alvárez,Cold Forging,N/A,,Calibración Aceptada,,,0,1,365,,,40862,41227,R&R Pendiente,R&R Actualizado,,44158,,,,,,,
INT184,Cámara de visión,18/09/2020,18/09/2021,29/08/2021,Activo,INTERNO,NA,NA,GO,NO GO,,Dummis,Producción / Automatización,Francisco Rodríguez,VAL-6652-000 ,N/A,,Calibración Aceptada,,,0,1,365,,,40850,41215,R&R Pendiente,R&R Actualizado,,44085,,,,,,,
INT182,Calibrador digital,20/02/2020,19/02/2021,30/01/2021,Baja,INTERNO,0.0005,0.0005,0,"6""",12269251,INT062,Raul Cadena,Raul Cadena,Taller CNC,N/A,,Baja,,Reparacion,0,1,365,,,Calibrador digital,#VALUE!,#VALUE!,R&R Actualizado,,43874,,,,,,,
INT181,BASCULA TORREY QC20,09/01/2021,09/01/2022,20/12/2021,Activo,INTERNO,5GR,5GR,0,20KG,H12-001489,INT088,Personal de Producción,Francisco Martínez,Linea COT-3266-000 Chende,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,BASCULA TORREY QC20,#VALUE!,#VALUE!,R&R Actualizado,,44198,,,,,,,
INT180,Juego Pin gage,11/08/2020,11/08/2021,22/07/2021,Activo,INTERNO,".0002""",".0002""",".061""",".250""",15176794,INT093,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,Juego Pin gage,#VALUE!,#VALUE!,R&R Actualizado,,44047,,,,,,,
INT179,Cámara de visión,18/09/2020,18/09/2021,29/08/2021,Activo,INTERNO,NA,NA,GO,NO GO,,Dummis,Producción / Automatización,Francisco Rodríguez,Bruderer 25-T ,N/A,,Calibración Aceptada,,,0,1,365,,,Cámara de visión,#VALUE!,#VALUE!,R&R Actualizado,,44085,,,,,,,
INT178,Indicador digital,07/06/2021,07/06/2022,18/05/2022,Baja,INTERNO,0.0005,0.0005,0,"1.000""",11230516,INT062,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,,Baja,,FLOME,0,1,365,,,40847,41212,R&R Pendiente,R&R Actualizado,,44347,,,,,,,
INT177,Indicador digital,07/06/2021,07/06/2022,18/05/2022,Activo,INTERNO,".0001""",".0001""",0,".500""",11228914,INT066,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,,40843,41208,R&R Pendiente,365,,44712,,,,,,
INT176,HIPOT MODELO 3705,18/07/2019,17/07/2020,27/06/2020,Baja,EXTERNO,GO,NO GO,NA,NA,9621437,CERTIFICADO,Producción / Automatización,Francisco Rodríguez,HDL-6257 ,N/A,,Baja,,,0,1,365,,,HIPOT MODELO 3705,#VALUE!,#VALUE!,R&R Actualizado,,43657,,,,,,,
INT175,Calibrador digital,19/04/2021,19/04/2022,30/03/2022,Activo,INTERNO,0.0005,0.0005,0,"6""",11220949,INT062,Ricardo Ventura,Ricardo Ventura,Taller Ingeniería,N/A,,Calibración Aceptada,,,0,1,365,,,Calibrador digital,#VALUE!,#VALUE!,R&R Actualizado,,44298,,,,,,,
INT174,Dinamómetro,12/05/2020,12/05/2021,22/04/2021,Baja,EXTERNO,NA,NA,0,2500N,09-0060,CERTIFICADO,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,,Baja,,FLOME,1,1,365,365,,,43963,44328,R&R Pendiente,365,,44321,,,,,,
INT173,"Calibrador Dig. 0-6""",21/09/2020,21/09/2021,01/09/2021,Activo,INTERNO,NA,NA,0,"6""",11558286,INT062,,,Laboratorio Metrología,N/A,,Calibración Aceptada,,,0,1,365,365,,,44095,44460,R&R Actualizado,365,,44453,,,,,,
INT172,Báscula GSE-350,03/06/2021,03/06/2022,14/05/2022,Activo,EXTERNO,NA,NA,0,3000 kg,524025,CERTIFICADO,Personal de Almacen,Karla Ramos,Almacen de Embarques,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,,44350,44715,R&R Actualizado,365,,44708,,,,,,
INT171,BLOCKS HDT Inc. FED,20/04/2021,20/04/2022,31/03/2022,Activo,EXTERNO,NA,NA,".050""","4.000""",,CERTIFICADO,Santos Mata,Santos Mata,Taller Estampados,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,BLOCKS HDT Inc. FED,#VALUE!,#VALUE!,R&R Actualizado,,44299,,,,,,,
INT170,BLOCKS HDT Inc. FED,09/04/2021,09/04/2022,20/03/2022,Activo,EXTERNO,NA,NA,".050""","4.000""",89078,CERTIFICADO,Santos Mata,Santos Mata,Taller Estampados,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,BLOCKS HDT Inc. FED,#VALUE!,#VALUE!,R&R Actualizado,,44288,,,,,,,
INT169,Indicador,18/06/2020,18/06/2021,29/05/2021,Baja,INTERNO,".0001""",".0001""",0,".008""",PPJ498,INT062,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,,Baja,,FLOME,0,1,365,,,40719,41084,R&R Pendiente,R&R Actualizado,,43993,,,,,,,
INT166,Micrómetro análogo,04/11/2018,04/11/2019,15/10/2019,Baja,INTERNO,0.001,0.001,0,"1""",,INT062,,,,N/A,,Baja,,,0,1,365,,,Micrómetro análogo,#VALUE!,#VALUE!,R&R Actualizado,,43401,,,,,,,
INT165,Micrómetro digital,11/05/2021,11/05/2022,21/04/2022,Activo,INTERNO,"0.0005""","0.0005""",0,"1""",95043532,INT062,Moises Zárate,Moises Zárate,Taller Estampado,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,Micrómetro digital,#VALUE!,#VALUE!,R&R Actualizado,,44320,,,,,,,
INT164,Pin gages,06/11/2020,06/11/2022,17/10/2022,Activo,INTERNO,".0002""",".0002""",".251""",".500""",55174214,INT306,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Calibración Aceptada,,FLOME,0,1,730,,,Pin gages,#VALUE!,#VALUE!,R&R Actualizado,,44134,,,,,,,
INT162,Termohigrografo,09/10/2019,08/10/2020,18/09/2020,Baja,EXTERNO,1,1,NA,NA,11271188,CERTIFICADO,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,,Baja,,,0,1,365,,,Termohigrografo,#VALUE!,#VALUE!,R&R Actualizado,,43740,,,,,,,
INT161,Amperimetro de Gancho,29/11/2019,28/11/2020,08/11/2020,Baja,EXTERNO,1V,1V,0,600V,,CERTIFICADO,MANTENIMIENTO,Enrique Mondagron,Mantenimiento,N/A,,Baja,,,0,1,365,,,Amperimetro de Gancho,#VALUE!,#VALUE!,R&R Actualizado,,43791,,,,,,,
INT160,Juego Pin gage,03/08/2020,03/08/2022,14/07/2022,Activo,INTERNO,".0002""",".0002""",".011""",".060""",65042160,INT306,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Calibración Aceptada,,FLOME,0,1,730,,,40843,41573,R&R Pendiente,R&R Actualizado,,44039,,,,,,,
INT159,Control de Temperatura,07/09/2020,07/09/2021,18/08/2021,Activo,EXTERNO,5 °C,5 °C,NA,NA,,CERTIFICADO,Personal de Procesos,Francisco Martínez,Nissei 2 TRW-5873-000,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41936,42301,R&R Pendiente,R&R Actualizado,,44074,,,,,,,
INT158,Control de Temperatura,09/09/2019,08/09/2020,19/08/2020,Baja,EXTERNO,5 °C,5 °C,NA,NA,,CERTIFICADO,Procesos / Producción,Francisco Martínez,,N/A,,Baja,,,0,1,365,,,41926,42291,R&R Pendiente,R&R Actualizado,,43710,,,,,,,
INT157,Control de Temperatura,07/09/2020,07/09/2021,18/08/2021,Activo,EXTERNO,5 °C,5 °C,NA,NA,,CERTIFICADO,Personal de Procesos,Francisco Martínez,Nissei 3 TRW-5874-000,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41913,42278,R&R Pendiente,R&R Actualizado,,44074,,,,,,,
INT155,Hipot Tester Guardian 1030S,23/06/2021,23/06/2022,03/06/2022,Activo,EXTERNO,GO,NO GO,NA,NA,G1030S000169,CERTIFICADO,Producción / Automatización,Francisco Rodríguez,Automatizacíon,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41842,42207,R&R Pendiente,R&R Actualizado,,44363,,,,,,,
INT154,Hypot Ultra III$ AC Hipot,14/01/2020,13/01/2021,24/12/2020,Baja,EXTERNO,GO,NO GO,NA,NA,9380209,CERTIFICADO,Producción / Automatización,Francisco Rodríguez,,N/A,,Baja,,,0,1,365,,,41888,42253,R&R Pendiente,R&R Actualizado,,43837,,,,,,,
INT153,Cabeza Mecrometrica ,09/04/2021,09/04/2022,20/03/2022,Activo,EXTERNO,".0002""",".0002""",0,"2""",164-162,CERTIFICADO,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41864,42229,R&R Pendiente,R&R Actualizado,,44288,,,,,,,
INT152,Cámara de visión,07/10/2020,07/10/2021,17/09/2021,Activo,INTERNO,GO,NO GO,NA,NA,,Dummis,Producción / Automatización,Francisco Rodríguez,Linea EES-5107 ,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41864,42229,R&R Pendiente,R&R Actualizado,,44104,,,,,,,
INT149,Mesa de Granito,12/11/2020,12/11/2022,23/10/2022,Activo,EXTERNO,N/A,N/A,"24""","36""",,CERTIFICADO,Santos Mata,Santos Mata,Corte por hilo,N/A,OK,Calibración Aceptada,,FLOME,0,1,730,,,41758,42488,R&R Pendiente,R&R Actualizado,,44140,,,,,,,
INT148,Mesa de Granito,21/05/2020,21/05/2022,01/05/2022,Activo,EXTERNO,N/A,N/A,"24""","36""",CD4562,CERTIFICADO,Antonio Valdez,Antonio Valdez,Taller CNC,N/A,OK,Calibración Aceptada,,FLOME,0,1,730,,,41864,42594,R&R Pendiente,R&R Actualizado,,43965,,,,,,,
INT147,Mesa de Granito,12/11/2020,12/11/2022,23/10/2022,Activo,EXTERNO,N/A,N/A,30,60,860182,CERTIFICADO,Santos Mata,Santos Mata,Cuarto EDM's ,N/A,OK,Calibración Aceptada,,FLOME,0,1,730,,,41688,42418,R&R Pendiente,R&R Actualizado,,44140,,,,,,,
INT146,Mesa de Granito,12/11/2020,12/11/2022,23/10/2022,Activo,EXTERNO,N/A,N/A,N/A,N/A,,CERTIFICADO,Santos Mata,Santos Mata,Cuarto EDM's ,N/A,OK,Calibración Aceptada,,FLOME,0,1,730,,,41677,42407,R&R Pendiente,R&R Actualizado,,44140,,,,,,,
INT145,Indicador de carátula,21/10/2020,21/10/2021,01/10/2021,Activo,INTERNO,".0001""",".0001""",0,"1""",MKY368,INT062/INT143,Santos Mata,Santos Mata,Taller Estampados,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41666,42031,R&R Pendiente,R&R Actualizado,,44118,,,,,,,
INT144,Block Patrón,31/05/2019,30/05/2020,10/05/2020,Reparacion,EXTERNO,NA,NA,".0500""","4.000""",,CERTIFICADO,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,,Reparacion,,,0,1,365,,,41661,42026,R&R Pendiente,R&R Actualizado,,43609,,,,,,,
INT143,Block Patrón,20/04/2021,20/04/2022,31/03/2022,Activo,EXTERNO,NA,NA,".0500""","4.000""",836,CERTIFICADO,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41661,42026,R&R Pendiente,R&R Actualizado,,44299,,,,,,,
INT142,Bascula Braunker,02/10/2020,02/10/2022,12/09/2022,Activo,INTERNO,1g,1g,0kg,10kg,14749,INT088,Hector Zambrano,Hector Zambrano,Estampados Bruderer 22-1,N/A,,Calibración Aceptada,,,0,1,730,,,41656,42386,R&R Pendiente,R&R Actualizado,,44099,,,,,,,
INT141,Bascula Ohaus,04/10/2018,04/10/2019,14/09/2019,Baja,INTERNO,1g,1g,0g,400g,,INT088,Personal de Producción,Francisco Martínez,ETHICON,N/A,,Baja,,,0,1,365,,,41656,42021,R&R Pendiente,R&R Actualizado,,43370,,,,,,,
INT140,Hypot III AC$ MODEL 3605,20/07/2016,20/07/2017,30/06/2017,Baja,EXTERNO,GO,NO GO,N/A,N/A,,FLUKE y  HP y  EXTECH,MOLDEO,,,N/A,,Baja,,,1,1,365,365,,,41656,42021,R&R Pendiente,365,,42929,,,,,,
INT138,Juego de pin gage,07/10/2020,07/10/2021,17/09/2021,Activo,INTERNO,".0003""",".0003""",".626""",".750""",5051942,INT062,Santos Mata,Santos Mata,Taller Estampados,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41614,41979,R&R Pendiente,R&R Actualizado,,44104,,,,,,,
INT137,Juego de pin gage,07/10/2020,07/10/2021,17/09/2021,Activo,INTERNO,".0003""",".0003""",".501""",".625""",5051942,INT062,Santos Mata,Santos Mata,Taller Estampados,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41554,41919,R&R Pendiente,R&R Actualizado,,44104,,,,,,,
INT136,Juego de pin gage,07/10/2020,07/10/2021,17/09/2021,Activo,INTERNO,".0002""",".0002""",".251""",".500""",5051942,INT062,Santos Mata,Santos Mata,Taller Estampados,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41554,41919,R&R Pendiente,R&R Actualizado,,44104,,,,,,,
INT135,Juego de pin gage,07/10/2020,07/10/2021,17/09/2021,Activo,INTERNO,".0002""",".0002""",".061""",".250""",5051942,INT062,Santos Mata,Santos Mata,Taller Estampados,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41554,41919,R&R Pendiente,R&R Actualizado,,44104,,,,,,,
INT133,Indicador ,10/04/2014,10/04/2015,21/03/2015,Baja,INTERNO,".001""",".001""",0,"1""",,INT062,supervisores ,,ESTAMPADO,N/A,,Baja,,,1,365,365,,,41456,41821,R&R Pendiente,#VALUE!,,41732,,,,,,,
INT132,Calibrador digital,13/04/2021,13/04/2022,24/03/2022,Activo,INTERNO,".0005""",".0005""",0,"12""",1053650,INT062,Personal Calidad,Aracely Lemus, Calidad Incoming,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41501,41866,R&R Pendiente,R&R Actualizado,,44292,,,,,,,
INT131,Calibrador digital,13/04/2020,13/04/2021,24/03/2021,Baja,INTERNO,".0005""",".0005""",0,"6""",11096020,INT062,Santos Mata,Santos Mata,Taller Estampados,N/A,,Baja,,,0,1,365,,,41653,42018,R&R Pendiente,R&R Actualizado,,43927,,,,,,,
INT129,Pressure Gage,05/05/2020,05/05/2021,15/04/2021,Baja,EXTERNO,NA,NA,0,5000psi,N/A,CERTIFICADO,Producción,Marcelo Cortes,Yuh dak 3,N/A,,Baja,,FLOME,0,1,365,365,,40719,41084,R&R Pendiente,R&R Actualizado,,43949,,,,,,,
INT128,Pressure Gage,21/05/2021,21/05/2022,01/05/2022,Activo,EXTERNO,NA,NA,0,5000psi,N/A,CERTIFICADO,Personal de Procesos,Marcelo Cortes,Yuh dak 2 ,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,40719,41084,R&R Pendiente,R&R Actualizado,,44330,,,,,,,
INT127,Pressure Gage,21/05/2021,21/05/2022,01/05/2022,Activo,EXTERNO,NA,NA,0,5000psi,N/A,CERTIFICADO,Personal de Procesos,Marcelo Cortes,Yuh dak 2 ,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41499,41864,R&R Pendiente,R&R Actualizado,,44330,,,,,,,
INT126,Pressure Gage,21/05/2021,21/05/2022,01/05/2022,Activo,EXTERNO,NA,NA,0,5000psi,N/A,CERTIFICADO,Personal de Procesos,Marcelo Cortes,Yuh dak 2 ,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,40843,41208,R&R Pendiente,R&R Actualizado,,44330,,,,,,,
INT125,Control de Temperatura,07/09/2020,07/09/2021,18/08/2021,Activo,EXTERNO,5 ºC,5 ºC,n/a,n/a,N/A,CERTIFICADO,Personal de Procesos,Francisco Martínez,Nissie #1,N/A,,Calibración Aceptada,,,0,1,365,365,,,14 de agosto del 2013,14 de agosto del 2014,R&R Actualizado,365,,4 de septiembre del 2019,,,,,,
INT124,Control de Temperatura,07/09/2020,07/09/2021,18/08/2021,Activo,EXTERNO,5 ºC,5 ºC,n/a,n/a,N/A,CERTIFICADO,Personal de Procesos,Francisco Martínez,Chende ,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41475,41840,R&R Pendiente,R&R Actualizado,,44074,,,,,,,
INT123,Control de Temperatura,07/09/2020,07/09/2021,18/08/2021,Activo,EXTERNO,5 ºC,5 ºC,n/a,n/a,N/A,CERTIFICADO,Personal de Procesos,Francisco Martínez,Huarong,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,,15 de mayo del 2013,15 de mayo del 2014,R&R Actualizado,365,,4 de septiembre del 2019,,,,,,
INT122,Control de Temperatura,07/09/2020,07/09/2021,18/08/2021,Activo,EXTERNO,5 ºC,5 ºC,n/a,n/a,N/A,CERTIFICADO,Personal de Procesos,Francisco Martínez,Yuh Dak 2,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41403,41768,R&R Pendiente,R&R Actualizado,,44074,,,,,,,
INT121,Pressure Gage,21/05/2021,21/05/2022,01/05/2022,Baja,EXTERNO,n/a,n/a,0,3500psi,N/A,CERTIFICADO,Producción,Marcelo Cortes,Yuh dak 1,N/A,,Baja,,FLOME,0,1,365,,,41383,41748,R&R Pendiente,R&R Actualizado,,44330,,,,,,,
INT119,Control de Temperatura,07/09/2020,07/09/2021,18/08/2021,Activo,EXTERNO,5 ºC,5 ºC,n/a,n/a,N/A,CERTIFICADO,Personal de Procesos,Francisco Martínez,Yuh dak 1,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41320,41685,R&R Pendiente,R&R Actualizado,,44074,,,,,,,
INT118,Control de Temperatura,07/09/2020,07/09/2021,18/08/2021,Activo,EXTERNO,5 ºC,5 ºC,n/a,n/a,N/A,CERTIFICADO,Personal de Procesos,Francisco Martínez,TRW-5875-000 YUH DAK 3,N/A,OK,Calibración Aceptada,,,0,1,365,,,41226,41591,R&R Pendiente,R&R Actualizado,,44074,,,,,,,
INT117,Pressure Gage,21/05/2021,21/05/2022,01/05/2022,Baja,EXTERNO,50psi,50psi,0,3500psi,CC3756,CERTIFICADO,Producción,Marcelo Cortes,Yuh dak 1,N/A,,Baja,,FLOME,0,1,365,,,41226,41591,R&R Pendiente,R&R Actualizado,,44330,,,,,,,
INT116,Calibrador digitial,03/04/2021,03/04/2022,14/03/2022,Activo,INTERNO,".0005""",".0005""","0""","6""",9040906,INT062,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41226,41591,R&R Pendiente,R&R Actualizado,,44282,,,,,,,
INT114,Báscula OHAUS,12/09/2018,12/09/2019,23/08/2019,Baja,INTERNO,.01gr,.01gr,.01gr,100gr,,INT088,Eduardo Márquez,Eduardo Márquez,Eduardo Márquez,N/A,,Baja,,,0,1,365,,,41092,41457,R&R Pendiente,R&R Actualizado,,43348,,,,,,,
INT113,Báscula Electrica,23/06/2021,23/06/2022,03/06/2022,Activo,EXTERNO,1kg,1kg,.20kg,2000kg,1405171003,CERTIFICADO,Karla Ramos,Karla Ramos,Moldeo,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,,26 de agosto del 2012,26 de agosto del 2013,R&R Actualizado,365,,5 de febrero del 2020,,,,,,
INT112,Hypot ULTRA III,15/01/2021,15/01/2022,26/12/2021,Activo,EXTERNO,na,na,na,na,9380686,CERTIFICADO,Producción / Automatización,Francisco Rodríguez,VAL-6652-000 ,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41066,41431,R&R Pendiente,R&R Actualizado,,44204,,,,,,,
INT111,Hypot ULTRA III,15/01/2021,15/01/2022,26/12/2021,Activo,EXTERNO,na,na,na,na,9380685,CERTIFICADO,Producción / Automatización,Francisco Rodríguez,Rotary COT-7614-000,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41066,41431,R&R Pendiente,R&R Actualizado,,44204,,,,,,,
INT109,Micrometro Digital,09/03/2021,09/03/2022,17/02/2022,Activo,INTERNO,0.0005,0.0005,0,"1""",85268244,INT062,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41061,41426,R&R Pendiente,R&R Actualizado,,44257,,,,,,,
INT107,Hypot ULTRAIII$ AC Hipot,21/05/2021,21/05/2022,01/05/2022,Activo,EXTERNO,na,na,0,127,9380719,CERTIFICADO,Producción / Automatización,Francisco Rodríguez,Linea COT-8585-000,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,,,41044,41409,R&R Pendiente,R&R Actualizado,,44330,,,,,,,
INT104,Micrómetro de puntas  ,18/07/2018,18/07/2019,28/06/2019,Reparacion,INTERNO,0,0.0001,"0""","1""",,INT062,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,,Reparacion,,,1,1,365,180,,,11 de febrero del 2015,10 de agosto del 2015,R&R Actualizado,365,,11 de julio del 2019,,,,,,
INT101,Micrómetro de puntas  ,15/01/2021,15/01/2022,26/12/2021,Activo,INTERNO,0.0005,0.0005,"0""","1""",66770422,INT062,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,0,,,40963,40963,R&R Pendiente,365,,44569,,,,,,
INT097,Calibrador digital,02/05/2019,01/05/2020,11/04/2020,Baja,INTERNO,0.0005,0.0005,0,"6""",,INT062,Mario González,Mario González,Automatización ,N/A,,Baja,,Ya no se encontro,0,1,365,,,40851,41216,R&R Pendiente,R&R Actualizado,,43580,,,,,,,
INT095,"Calibrador digital 0 A 6""",23/04/2020,23/04/2021,03/04/2021,Reparacion,INTERNO,0.0005,0.0005,0,"6""",11092717,INT062,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Reparacion,,FLOME,0,1,365,,,40862,41227,R&R Pendiente,R&R Actualizado,,43937,,,,,,,
INT093,"Micrómetro 0 A 1""",15/04/2021,15/04/2022,26/03/2022,Activo,INTERNO,0.0001,0.0001,0,"1""",5051942,INT062,Pedro Esparza,Pedro Esparza,Set-up estampados,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,40862,41227,R&R Pendiente,R&R Actualizado,,44294,,,,,,,
INT092,"Micrómetro 0 A 1""",15/04/2021,15/04/2022,26/03/2022,Activo,INTERNO,".0005""",".0005""",0,"1""",5051957,INT062,Personal Calidad,Griselda Flores,Laboratorio Metrología,N/A,OK,Calibración Aceptada,,FLOME,0,1,365,365,,40862,41227,R&R Pendiente,R&R Actualizado,,44294,,,,,,,
INT091,Calibrador de alturas,13/08/2020,13/08/2021,24/07/2021,Activo,EXTERNO,".0005""",".0005""",0,24¨,3001358,INT062,Santos Mata,Santos Mata,Taller Estampados,N/A,OK,Calibración Aceptada,en/PR,FLOME,0,1,365,365,,40862,41227,R&R Pendiente,R&R Actualizado,,44049,,,,,,,
